10
317861250144669356002536617271580901673
10
6	4	80217421863689884443981146804774334457
6	3	225565637812331437682526682259015957484
6	5	324907564450557633089238116115065655668
6	1	150457413209115674699530230766326799844
7	3	191950547030207950079006497391374364829
7	3	30787657321879387038212834389309182604
7	1	51315769682535567660222028088679040952
7	2	261209874787477264835173180974920490939
7	2	123832629421756145587076627745950446452
8	1	118241783441502382604675433784641898292
8	1	152354461991661548106785762949111450773
8	3	142455892233233172248981225651298136121
8	1	300080219479032712825121373070810848480
8	1	295376513018469603779213080891467880626
8	1	326655387134812693836181620932174018808
9	1	205031274443068166869142998909419248223
9	1	308447129427176755902129857727051836807
9	1	111886580226254037584882598596730231203
9	1	111855369814815048427002295066926612238
98079807721306719727525212119590609058
11
0	1	1
0	7	1
1	2	1
3	4	1
5	8	1
2	3	1
2	9	1
4	5	1
6	7	1
4	8	1
1	9	1
23
2	11	190532913495013230645932619725572639436
3	9	26938189779268705685356385331910234866
3	2	203425560492866585865146412060992586197
4	8	311039491118663769432609262906896997730
4	3	276778405655077033699448794441271705106
5	8	70583472755460125519803218046518186337
5	3	241711738599064297041559683771563616655
5	1	316306724293215174837434095580393559904
6	4	80217421863689884443981146804774334457
6	5	225565637812331437682526682259015957484
6	2	324907564450557633089238116115065655668
7	3	191950547030207950079006497391374364829
7	3	30787657321879387038212834389309182604
7	1	261209874787477264835173180974920490939
7	1	51315769682535567660222028088679040952
7	1	221585680617639251868795209641203311631
8	2	118241783441502382604675433784641898292
8	3	142455892233233172248981225651298136121
8	1	152354461991661548106785762949111450773
8	1	296914293906727082576964647135552886141
9	2	308447129427176755902129857727051836807
9	1	259937218060954209339015847882884411060
9	1	209544968889191538858369199053232023924
46768820868871849103840127609584095886
10
0	1	1
0	7	1
1	2	1
3	4	1
2	3	1
2	9	1
4	5	1
6	7	1
1	9	1
7	8	1
26
2	10	190532913495013230645932619725572639436
3	10	26938189779268705685356385331910234866
3	1	203425560492866585865146412060992586197
4	8	311039491118663769432609262906896997730
4	2	276778405655077033699448794441271705106
4	1	208263414599110180129227299161406071649
5	8	70583472755460125519803218046518186337
5	1	334332082064646257233641390150216621276
5	2	241711738599064297041559683771563616655
5	1	316306724293215174837434095580393559904
6	4	80217421863689884443981146804774334457
6	2	106803324821260688311837247872831621272
6	3	225565637812331437682526682259015957484
6	2	324907564450557633089238116115065655668
7	3	191950547030207950079006497391374364829
7	1	199480903029129748089119789282953179131
7	3	30787657321879387038212834389309182604
7	1	315258760132110741457628142662901089261
7	1	261209874787477264835173180974920490939
8	2	118241783441502382604675433784641898292
8	1	209726273792636699640776650408771740727
8	3	142455892233233172248981225651298136121
8	1	113102731282041078124228105993186146662
9	1	250370436970580265280827742809876392619
9	2	308447129427176755902129857727051836807
9	1	184157309511714124691450841176374646596
305874311580947255055982286535346326873
10
0	1	1
0	7	1
1	2	1
3	4	1
2	3	1
2	9	1
4	5	1
6	7	1
8	9	1
1	9	1
22
2	10	190532913495013230645932619725572639436
3	10	26938189779268705685356385331910234866
3	1	203425560492866585865146412060992586197
4	9	311039491118663769432609262906896997730
4	3	276778405655077033699448794441271705106
5	8	70583472755460125519803218046518186337
5	2	241711738599064297041559683771563616655
5	3	316306724293215174837434095580393559904
6	5	80217421863689884443981146804774334457
6	2	225565637812331437682526682259015957484
6	4	324907564450557633089238116115065655668
6	1	261434000464410387308032284287964024465
7	2	191950547030207950079006497391374364829
7	4	30787657321879387038212834389309182604
7	1	261209874787477264835173180974920490939
7	2	138828730015918283021223708898891905275
8	1	118241783441502382604675433784641898292
8	2	142455892233233172248981225651298136121
8	2	192843493855321920062437891321152610657
8	1	162411984889575212511670639123847654280
9	1	308447129427176755902129857727051836807
9	2	29202386845196477246506346343073179788
300565133987194323945642805154149001445
10
0	1	1
0	7	1
1	2	1
3	4	1
2	3	1
2	9	1
4	5	1
6	7	1
0	8	1
1	9	1
33
2	10	190532913495013230645932619725572639436
3	10	26938189779268705685356385331910234866
3	1	203425560492866585865146412060992586197
4	10	311039491118663769432609262906896997730
4	1	208263414599110180129227299161406071649
4	2	276778405655077033699448794441271705106
5	7	70583472755460125519803218046518186337
5	3	334332082064646257233641390150216621276
5	3	241711738599064297041559683771563616655
5	1	316306724293215174837434095580393559904
6	4	80217421863689884443981146804774334457
6	2	68446563695875004160046512386787107736
6	2	225565637812331437682526682259015957484
6	1	106803324821260688311837247872831621272
6	3	324907564450557633089238116115065655668
6	1	298911246535290212489600181171735334952
7	3	191950547030207950079006497391374364829
7	1	51124820733610651908235511379659854510
7	2	30787657321879387038212834389309182604
7	1	135970253118604443765366350811540426374
7	1	199480903029129748089119789282953179131
7	2	261209874787477264835173180974920490939
7	1	333711301910920698744596739716100730162
8	1	118241783441502382604675433784641898292
8	1	14617626187637369877583187463416699893
8	3	142455892233233172248981225651298136121
8	1	96040544646147123667649683845021219528
8	1	209726273792636699640776650408771740727
8	1	296264176293404312067541784315700402711
9	1	112215002586748044191976895303190052715
9	1	308447129427176755902129857727051836807
9	1	101381169514729664161615567042178434208
9	1	60681148382579083938711273549123055708
216985008519485937885146087647441693393
12
0	1	1
0	7	1
1	2	1
3	4	1
1	8	1
2	3	1
2	9	1
4	5	1
6	7	1
8	9	1
0	8	1
1	9	1
33
2	12	190532913495013230645932619725572639436
3	12	26938189779268705685356385331910234866
3	3	203425560492866585865146412060992586197
4	12	311039491118663769432609262906896997730
4	4	276778405655077033699448794441271705106
4	2	28407338740603262767927920621522775333
5	11	70583472755460125519803218046518186337
5	2	316306724293215174837434095580393559904
5	4	241711738599064297041559683771563616655
5	1	228120980654083526567221909418708093562
5	2	122413426707749398535057609462486820033
6	8	80217421863689884443981146804774334457
6	4	324907564450557633089238116115065655668
6	3	225565637812331437682526682259015957484
6	2	186117795512216682652577372307827886780
6	2	283983824589950802096849761265566535140
7	5	191950547030207950079006497391374364829
7	2	261209874787477264835173180974920490939
7	3	30787657321879387038212834389309182604
7	2	221430778021327273586565113032781833377
7	1	96078317973904804672366196135971541697
7	1	51315769682535567660222028088679040952
7	1	164428511895220786334798125708301902102
8	3	118241783441502382604675433784641898292
8	3	142455892233233172248981225651298136121
8	2	300238487695331664205013192371519152496
8	1	300080219479032712825121373070810848480
8	1	1825180880905951334151990339809035534
9	1	124019731310866238450092520432162108667
9	1	308447129427176755902129857727051836807
9	1	204052892239785326119657791608486288093
9	1	172755028550353060219206180350012356847
9	1	49378176739075972472888665021245488515
3251888935659396998450130438550196237
12
0	1	1
0	7	1
1	2	1
3	4	1
1	8	1
0	9	1
2	3	1
6	7	1
4	5	1
7	9	1
6	9	1
2	8	1
32
2	12	190532913495013230645932619725572639436
3	10	26938189779268705685356385331910234866
3	3	203425560492866585865146412060992586197
4	10	311039491118663769432609262906896997730
4	3	276778405655077033699448794441271705106
4	1	28407338740603262767927920621522775333
5	9	70583472755460125519803218046518186337
5	1	122413426707749398535057609462486820033
5	5	241711738599064297041559683771563616655
5	1	316306724293215174837434095580393559904
6	5	80217421863689884443981146804774334457
6	2	283983824589950802096849761265566535140
6	4	225565637812331437682526682259015957484
6	3	324907564450557633089238116115065655668
6	1	150457413209115674699530230766326799844
7	4	191950547030207950079006497391374364829
7	3	30787657321879387038212834389309182604
7	1	164428511895220786334798125708301902102
7	1	207861698854826350614619836810173087130
7	2	261209874787477264835173180974920490939
7	1	51315769682535567660222028088679040952
7	1	123832629421756145587076627745950446452
8	2	118241783441502382604675433784641898292
8	1	168622060018654885760816067384961336668
8	4	142455892233233172248981225651298136121
8	1	297536454128145071581784880853640542611
8	1	152354461991661548106785762949111450773
8	1	295376513018469603779213080891467880626
9	2	308447129427176755902129857727051836807
9	1	149930612585279713398408166149087024257
9	1	90071754382950800384900854621133827916
9	1	111886580226254037584882598596730231203
169107149674794040291985897606595168845
14
0	1	1
0	7	1
1	2	1
3	4	1
1	8	1
0	6	1
2	3	1
2	9	1
1	7	1
4	5	1
6	7	1
1	9	1
7	8	1
2	8	1
71
2	14	190532913495013230645932619725572639436
3	17	26938189779268705685356385331910234866
3	5	203425560492866585865146412060992586197
4	15	311039491118663769432609262906896997730
4	10	276778405655077033699448794441271705106
4	2	208263414599110180129227299161406071649
4	4	28407338740603262767927920621522775333
5	12	70583472755460125519803218046518186337
5	4	316306724293215174837434095580393559904
5	7	241711738599064297041559683771563616655
5	1	59471967516362300881130304760998501908
5	3	186299392878969677677838981007666456434
5	4	122413426707749398535057609462486820033
5	3	228120980654083526567221909418708093562
5	3	334332082064646257233641390150216621276
6	7	80217421863689884443981146804774334457
6	6	324907564450557633089238116115065655668
6	5	225565637812331437682526682259015957484
6	1	83645412693936740495027656141809699603
6	1	2962792275725677285862209290632899070
6	2	283983824589950802096849761265566535140
6	2	186117795512216682652577372307827886780
6	1	275523074058594287921386266849762036814
6	2	168941553363596711099279317792349140796
6	1	513067228546965519416518260857760925
6	1	186490467806945553434987091843426949835
6	2	18701788952378986417922421284104285025
6	3	106803324821260688311837247872831621272
6	1	189404732720407963507943048907045141107
6	1	68446563695875004160046512386787107736
7	4	191950547030207950079006497391374364829
7	2	51315769682535567660222028088679040952
7	3	30787657321879387038212834389309182604
7	3	261209874787477264835173180974920490939
7	1	226510543670067505639001888747087704773
7	2	158345235505098944009232473165095445150
7	2	164428511895220786334798125708301902102
7	1	221430778021327273586565113032781833377
7	1	247303028134846629633510859050932969448
7	1	2740167417692343354513791049176597965
7	1	269185644357286845520465791587333105830
7	1	329952522710845850664688157982986700497
7	1	315258760132110741457628142662901089261
7	3	51124820733610651908235511379659854510
7	1	226751872400074327090950252074613589024
7	1	180675976439828185920770137651250133500
7	1	32698551701691492003856247666299024357
7	1	130098300966068786327953638164366221900
8	1	168622060018654885760816067384961336668
8	3	142455892233233172248981225651298136121
8	1	1825180880905951334151990339809035534
8	1	184318677918215876156793739577265034666
8	1	110292424237238058426066680039918816862
8	1	329942966871134713338784352237613925116
8	1	31425652962974690861937032862799568726
8	1	81295208907767923538014869927559236613
8	1	254050677991236592937322701189172603400
8	1	131047022862250283972895256557565343610
8	1	152354461991661548106785762949111450773
8	1	250638508683733567771409690844869212012
8	2	299471956562592934019690044424249965868
8	1	330768376009963527959944705304135812720
8	1	302754224228814686013791484091517480517
8	1	314114855228194622386900127574649773613
9	1	136007810314883907754925705222397300335
9	1	118902660162608299124211891399128669892
9	1	24412234642687159581129293673953894042
9	1	79154612570809799726386486691757565134
9	1	235856199282493854283473313249965969608
9	1	17331500714141039188445449263030671625
9	1	191848491345393756258024658658846120378
247195444604047205688288180827963262839
13
0	1	1
0	7	1
3	8	1
1	2	1
3	4	1
0	6	1
2	3	1
2	9	1
1	7	1
4	5	1
6	7	1
1	9	1
2	8	1
43
2	13	190532913495013230645932619725572639436
3	13	26938189779268705685356385331910234866
3	4	203425560492866585865146412060992586197
4	12	311039491118663769432609262906896997730
4	9	276778405655077033699448794441271705106
4	1	28407338740603262767927920621522775333
5	8	70583472755460125519803218046518186337
5	6	316306724293215174837434095580393559904
5	8	241711738599064297041559683771563616655
5	2	59471967516362300881130304760998501908
5	2	122413426707749398535057609462486820033
6	4	80217421863689884443981146804774334457
6	10	324907564450557633089238116115065655668
6	4	225565637812331437682526682259015957484
6	5	83645412693936740495027656141809699603
6	2	283983824589950802096849761265566535140
6	1	150457413209115674699530230766326799844
6	1	275523074058594287921386266849762036814
7	2	191950547030207950079006497391374364829
7	1	51315769682535567660222028088679040952
7	4	261209874787477264835173180974920490939
7	4	30787657321879387038212834389309182604
7	4	226510543670067505639001888747087704773
7	2	257258525241023338355604716694715156663
7	1	164428511895220786334798125708301902102
7	1	123832629421756145587076627745950446452
7	2	247303028134846629633510859050932969448
7	1	61917808343001415848134219517379036424
7	1	207861698854826350614619836810173087130
8	1	168622060018654885760816067384961336668
8	4	142455892233233172248981225651298136121
8	1	295376513018469603779213080891467880626
8	1	184318677918215876156793739577265034666
8	4	309970706819771047236946907746003172835
8	1	329942966871134713338784352237613925116
8	1	58153206428723412403219107522515062812
8	1	297536454128145071581784880853640542611
8	1	251878851836298675585978320214388192748
9	1	90071754382950800384900854621133827916
9	1	118902660162608299124211891399128669892
9	2	132085118513643691055400883236599744637
9	1	33594642977830980579798186906729872024
9	1	122400788983743783758874865320002885009
196469287268361118057397297526105284881
13
0	1	1
0	7	1
3	8	1
1	2	1
3	4	1
0	6	1
2	3	1
2	9	1
1	7	1
4	5	1
6	7	1
4	8	1
1	9	1
42
2	13	190532913495013230645932619725572639436
3	12	26938189779268705685356385331910234866
3	4	203425560492866585865146412060992586197
4	7	276778405655077033699448794441271705106
4	11	311039491118663769432609262906896997730
4	1	28407338740603262767927920621522775333
5	2	122413426707749398535057609462486820033
5	7	241711738599064297041559683771563616655
5	1	59471967516362300881130304760998501908
5	8	70583472755460125519803218046518186337
5	3	316306724293215174837434095580393559904
6	1	283983824589950802096849761265566535140
6	1	275523074058594287921386266849762036814
6	5	225565637812331437682526682259015957484
6	1	83645412693936740495027656141809699603
6	6	80217421863689884443981146804774334457
6	8	324907564450557633089238116115065655668
6	1	150457413209115674699530230766326799844
7	2	164428511895220786334798125708301902102
7	1	247303028134846629633510859050932969448
7	3	51315769682535567660222028088679040952
7	1	221585680617639251868795209641203311631
7	2	226510543670067505639001888747087704773
7	2	191950547030207950079006497391374364829
7	4	261209874787477264835173180974920490939
7	4	30787657321879387038212834389309182604
7	3	123832629421756145587076627745950446452
8	1	168622060018654885760816067384961336668
8	1	303859877757009702681341722325492112592
8	2	329942966871134713338784352237613925116
8	1	296914293906727082576964647135552886141
8	1	184318677918215876156793739577265034666
8	1	84819240438152535979005789726767524680
8	2	300080219479032712825121373070810848480
8	2	142455892233233172248981225651298136121
8	2	295376513018469603779213080891467880626
8	2	326655387134812693836181620932174018808
9	1	238729634164649306931774873506420052717
9	1	118902660162608299124211891399128669892
9	1	68840062246615569956738565794535040611
9	1	33735048846342661668936038317174473977
9	2	111855369814815048427002295066926612238
10494795615722929224212581622776246971
13
0	1	1
0	7	1
1	2	1
3	4	1
5	8	1
0	6	1
2	3	1
2	9	1
1	7	1
4	5	1
6	7	1
4	8	1
1	9	1
36
2	13	190532913495013230645932619725572639436
3	11	26938189779268705685356385331910234866
3	4	203425560492866585865146412060992586197
4	6	276778405655077033699448794441271705106
4	10	311039491118663769432609262906896997730
4	1	28407338740603262767927920621522775333
5	2	122413426707749398535057609462486820033
5	5	241711738599064297041559683771563616655
5	1	59471967516362300881130304760998501908
5	8	70583472755460125519803218046518186337
5	2	316306724293215174837434095580393559904
6	1	283983824589950802096849761265566535140
6	1	275523074058594287921386266849762036814
6	5	225565637812331437682526682259015957484
6	1	83645412693936740495027656141809699603
6	6	80217421863689884443981146804774334457
6	4	324907564450557633089238116115065655668
7	1	164428511895220786334798125708301902102
7	1	247303028134846629633510859050932969448
7	4	51315769682535567660222028088679040952
7	1	226510543670067505639001888747087704773
7	4	191950547030207950079006497391374364829
7	2	261209874787477264835173180974920490939
7	4	30787657321879387038212834389309182604
7	1	221585680617639251868795209641203311631
8	2	168622060018654885760816067384961336668
8	1	329942966871134713338784352237613925116
8	2	184318677918215876156793739577265034666
8	1	265956513943300490873237226924562614063
8	4	142455892233233172248981225651298136121
8	2	152354461991661548106785762949111450773
8	2	296914293906727082576964647135552886141
9	2	118902660162608299124211891399128669892
9	1	281667339662618872952780075091049878247
9	1	171114794995643874915547229903978723580
9	2	209544968889191538858369199053232023924
92268703649658528085837841742718089431
13
0	1	1
0	7	1
1	2	1
3	4	1
6	8	1
0	6	1
2	3	1
2	9	1
1	7	1
4	5	1
6	7	1
1	9	1
7	8	1
48
2	13	190532913495013230645932619725572639436
3	13	26938189779268705685356385331910234866
3	4	203425560492866585865146412060992586197
4	7	276778405655077033699448794441271705106
4	12	311039491118663769432609262906896997730
4	2	28407338740603262767927920621522775333
5	2	122413426707749398535057609462486820033
5	7	241711738599064297041559683771563616655
5	4	316306724293215174837434095580393559904
5	1	59471967516362300881130304760998501908
5	9	70583472755460125519803218046518186337
5	1	228120980654083526567221909418708093562
6	1	283983824589950802096849761265566535140
6	2	186117795512216682652577372307827886780
6	1	275523074058594287921386266849762036814
6	4	225565637812331437682526682259015957484
6	6	324907564450557633089238116115065655668
6	2	83645412693936740495027656141809699603
6	6	80217421863689884443981146804774334457
6	1	150457413209115674699530230766326799844
7	1	164428511895220786334798125708301902102
7	1	221430778021327273586565113032781833377
7	1	247303028134846629633510859050932969448
7	1	193322030976932099386058666263311153144
7	2	51315769682535567660222028088679040952
7	4	30787657321879387038212834389309182604
7	1	226510543670067505639001888747087704773
7	1	257258525241023338355604716694715156663
7	4	191950547030207950079006497391374364829
7	3	261209874787477264835173180974920490939
7	1	123832629421756145587076627745950446452
8	1	168622060018654885760816067384961336668
8	1	1825180880905951334151990339809035534
8	1	329942966871134713338784352237613925116
8	1	100158184564683496671356990554197742039
8	1	300080219479032712825121373070810848480
8	1	184318677918215876156793739577265034666
8	1	309970706819771047236946907746003172835
8	1	118241783441502382604675433784641898292
8	4	142455892233233172248981225651298136121
8	1	152354461991661548106785762949111450773
8	1	295376513018469603779213080891467880626
9	1	232760614800350770332701845434918700824
9	1	118902660162608299124211891399128669892
9	1	134503346476813067713733931465507527632
9	1	185914628773508533857387516389023422573
9	1	308447129427176755902129857727051836807
9	1	111886580226254037584882598596730231203
191534097592071812303015262750526701104
12
0	1	1
0	7	1
1	2	1
3	4	1
0	6	1
2	3	1
2	9	1
1	7	1
4	5	1
6	7	1
1	9	1
7	8	1
50
2	12	190532913495013230645932619725572639436
3	13	26938189779268705685356385331910234866
3	3	203425560492866585865146412060992586197
4	7	276778405655077033699448794441271705106
4	11	311039491118663769432609262906896997730
4	1	28407338740603262767927920621522775333
4	1	208263414599110180129227299161406071649
5	2	122413426707749398535057609462486820033
5	5	241711738599064297041559683771563616655
5	4	316306724293215174837434095580393559904
5	1	59471967516362300881130304760998501908
5	7	70583472755460125519803218046518186337
5	1	186299392878969677677838981007666456434
5	2	334332082064646257233641390150216621276
6	1	283983824589950802096849761265566535140
6	2	317929115559067920211216330740454345152
6	1	275523074058594287921386266849762036814
6	2	225565637812331437682526682259015957484
6	6	324907564450557633089238116115065655668
6	2	83645412693936740495027656141809699603
6	5	80217421863689884443981146804774334457
6	1	106803324821260688311837247872831621272
6	1	298911246535290212489600181171735334952
7	1	164428511895220786334798125708301902102
7	1	298588900744264569419355592469701057083
7	1	247303028134846629633510859050932969448
7	1	85838484068934494954655932384557052543
7	1	51315769682535567660222028088679040952
7	3	30787657321879387038212834389309182604
7	1	226510543670067505639001888747087704773
7	1	257258525241023338355604716694715156663
7	3	191950547030207950079006497391374364829
7	3	261209874787477264835173180974920490939
7	1	199480903029129748089119789282953179131
7	1	333711301910920698744596739716100730162
8	1	168622060018654885760816067384961336668
8	1	206040745714266020435275846603328578042
8	1	329942966871134713338784352237613925116
8	1	104133506248469655542021165005879794434
8	1	300080219479032712825121373070810848480
8	1	184318677918215876156793739577265034666
8	1	309970706819771047236946907746003172835
8	3	142455892233233172248981225651298136121
8	1	209726273792636699640776650408771740727
8	1	296264176293404312067541784315700402711
9	1	158058627371769508750978823954240488495
9	1	118902660162608299124211891399128669892
9	1	38275984102920463301996040005387568013
9	1	185914628773508533857387516389023422573
9	1	60681148382579083938711273549123055708
18807213653268242539673439996209185565
12
0	1	1
0	7	1
1	2	1
3	4	1
0	6	1
2	3	1
2	9	1
1	7	1
4	5	1
6	7	1
8	9	1
1	9	1
39
2	12	190532913495013230645932619725572639436
3	12	26938189779268705685356385331910234866
3	3	203425560492866585865146412060992586197
4	6	276778405655077033699448794441271705106
4	12	311039491118663769432609262906896997730
4	1	28407338740603262767927920621522775333
5	2	122413426707749398535057609462486820033
5	5	241711738599064297041559683771563616655
5	1	59471967516362300881130304760998501908
5	9	70583472755460125519803218046518186337
5	5	316306724293215174837434095580393559904
6	2	283983824589950802096849761265566535140
6	1	275523074058594287921386266849762036814
6	2	225565637812331437682526682259015957484
6	2	83645412693936740495027656141809699603
6	5	80217421863689884443981146804774334457
6	7	324907564450557633089238116115065655668
6	2	261434000464410387308032284287964024465
7	1	164428511895220786334798125708301902102
7	2	247303028134846629633510859050932969448
7	1	51315769682535567660222028088679040952
7	1	226510543670067505639001888747087704773
7	1	16924971723475212044244674060794233815
7	2	191950547030207950079006497391374364829
7	2	261209874787477264835173180974920490939
7	4	138828730015918283021223708898891905275
7	3	30787657321879387038212834389309182604
8	1	168622060018654885760816067384961336668
8	1	329942966871134713338784352237613925116
8	1	332045602476011342448728843180136704693
8	1	184318677918215876156793739577265034666
8	1	322970011956189468077516654812166518184
8	2	142455892233233172248981225651298136121
8	2	162411984889575212511670639123847654280
8	2	192843493855321920062437891321152610657
9	1	118902660162608299124211891399128669892
9	1	326125256934239891354283838046659728598
9	1	334370094962607452138162879286675275844
9	2	29202386845196477246506346343073179788
224274723222314126951828200777451015916
14
0	1	1
0	7	1
1	2	1
3	4	1
1	8	1
0	6	1
2	3	1
2	9	1
1	7	1
4	5	1
6	7	1
8	9	1
0	8	1
1	9	1
69
2	14	190532913495013230645932619725572639436
3	16	26938189779268705685356385331910234866
3	5	203425560492866585865146412060992586197
4	15	311039491118663769432609262906896997730
4	9	276778405655077033699448794441271705106
4	4	28407338740603262767927920621522775333
4	1	208263414599110180129227299161406071649
5	11	70583472755460125519803218046518186337
5	7	241711738599064297041559683771563616655
5	3	316306724293215174837434095580393559904
5	2	186299392878969677677838981007666456434
5	3	228120980654083526567221909418708093562
5	1	59471967516362300881130304760998501908
5	4	122413426707749398535057609462486820033
5	2	334332082064646257233641390150216621276
6	9	80217421863689884443981146804774334457
6	4	225565637812331437682526682259015957484
6	5	324907564450557633089238116115065655668
6	2	168941553363596711099279317792349140796
6	2	186117795512216682652577372307827886780
6	1	83645412693936740495027656141809699603
6	2	283983824589950802096849761265566535140
6	1	18701788952378986417922421284104285025
6	1	513067228546965519416518260857760925
6	1	275523074058594287921386266849762036814
6	1	186490467806945553434987091843426949835
6	1	68446563695875004160046512386787107736
6	1	106803324821260688311837247872831621272
6	1	317929115559067920211216330740454345152
7	5	191950547030207950079006497391374364829
7	3	51315769682535567660222028088679040952
7	3	30787657321879387038212834389309182604
7	1	130098300966068786327953638164366221900
7	1	221430778021327273586565113032781833377
7	2	261209874787477264835173180974920490939
7	1	226510543670067505639001888747087704773
7	2	164428511895220786334798125708301902102
7	1	32698551701691492003856247666299024357
7	1	96078317973904804672366196135971541697
7	1	17542264300105954492205892817581143278
7	1	247303028134846629633510859050932969448
7	1	329952522710845850664688157982986700497
